  2.2924052e+001  3.3441461e+000  1.3421709e+001  6.4221210e-001  1.6491907e+000  1.3570561e-001  1.4872909e+001  6.3629253e-001  3.2783697e-001  1.3278176e+000  9.7493370e-002  1.7989677e-001  2.0932918e+001  1.2774893e+000  3.3740239e-001  8.5912591e-002  7.8300420e-001  2.5624780e-001  1.7308092e-001  7.2696648e-002  3.0722675e+001  8.9310368e-001  6.0882679e-001  1.7000345e-001  1.6262080e-001  4.7254347e-001  2.0471787e-001  1.4696817e-001  1.5805153e-001  3.7652898e-002  3.6636493e+001  1.8281493e-001  9.7310959e-001  2.9588459e-001  8.5690151e-002  1.6693691e-001  1.0000000e+000
  2.2929465e+001  3.4858728e+000  1.3603920e+001  7.2557786e-001  1.8762031e+000  6.7131970e-002  1.4856893e+001  8.3534028e-001  2.8386461e-001  1.6578848e+000  8.5245247e-002  2.7475352e-001  2.0887327e+001  1.3810552e+000  2.0126755e-001  1.9377400e-001  7.2665214e-001  2.2511748e-001  2.0500222e-001  1.2159373e-001  3.0531555e+001  9.5863141e-001  6.4490713e-001  3.1541990e-002  1.8989713e-001  6.2436923e-001  3.6716977e-001  2.2041174e-001  5.1908568e-002  8.4094226e-002  3.6359096e+001  1.3216157e-001  8.7277658e-001  2.6103906e-001  5.2432772e-002  9.9061345e-002  1.0000000e+000
  2.2938989e+001  3.4027138e+000  1.3494537e+001  6.7244360e-001  1.8636495e+000  2.1532043e-001  1.5012281e+001  1.0341479e+000  2.6068355e-001  1.4356069e+000  3.9973198e-002  1.2314783e-001  2.0815935e+001  1.4541597e+000  2.6841849e-001  1.0932396e-001  5.8055314e-001  2.1861306e-001  6.9325650e-002  6.0950615e-002  3.0662039e+001  1.0350479e+000  5.5752750e-001  1.2944772e-001  4.5261596e-002  5.3224577e-001  3.3811064e-001  1.5761425e-001  6.4108388e-002  8.7260590e-002  3.6549766e+001  7.1510072e-002  7.6873707e-001  2.7992377e-001  3.8294374e-002  1.1155376e-001  1.0000000e+000
  2.2912376e+001  3.2573615e+000  1.3394657e+001  5.9942588e-001  1.5545082e+000  2.4870316e-001  1.4958966e+001  1.2175822e+000  2.3289944e-001  1.1060598e+000  1.7078422e-001  1.1244494e-001  2.0865621e+001  1.6047007e+000  2.3653630e-001  9.8579519e-002  4.5587128e-001  2.6991629e-001  2.8109799e-002  6.1440646e-002  3.0681328e+001  1.1145894e+000  5.1173737e-001  1.4103778e-001  6.6365886e-002  4.6299744e-001  3.2830444e-001  5.4961864e-002  8.6487581e-002  8.0790446e-002  3.6634580e+001  8.6531344e-002  6.4340340e-001  3.1642893e-001  6.1192073e-002  1.0381948e-001  1.0000000e+000
  2.2894987e+001  3.2071669e+000  1.3416629e+001  4.6025151e-001  1.3650658e+000  1.9001524e-001  1.5016305e+001  1.3169535e+000  2.6097067e-001  9.1252618e-001  2.1551670e-001  1.0124728e-001  2.0928277e+001  1.7921102e+000  2.2275288e-001  6.7131629e-002  2.0571912e-001  2.5509864e-001  3.5479650e-002  7.4448060e-002  3.0758375e+001  1.3459971e+000  4.7290688e-001  1.2751950e-001  4.4585265e-002  1.9929658e-001  2.5625820e-001  5.1295340e-002  2.8273307e-002  8.9535389e-002  3.6521922e+001  3.2863338e-002  6.3568137e-001  3.5753722e-001  2.8217426e-002  1.0866037e-001  1.0000000e+000
  2.3017872e+001  3.1894794e+000  1.3661515e+001  1.9418200e-001  1.4957265e+000  2.1082681e-001  1.5289240e+001  1.2997613e+000  3.1443765e-001  1.0950179e+000  1.8121453e-001  8.5765929e-002  2.1019739e+001  1.9247516e+000  8.3611172e-002  1.2611950e-001  3.7163316e-001  2.0988863e-001  7.0128165e-002  7.4224394e-002  3.0603991e+001  1.6414898e+000  2.6547631e-001  1.2527864e-001  3.5771757e-002  4.5995147e-002  3.2096266e-001  1.4520501e-001  5.4577312e-002  1.0354761e-001  3.6181590e+001  2.5918390e-001  4.2179279e-001  3.0819617e-001  6.6108306e-002  1.0154110e-001  1.0000000e+000
  2.2923825e+001  3.1528137e+000  1.3558353e+001  2.1940567e-001  1.2585738e+000  1.9386057e-001  1.5224894e+001  1.0355775e+000  2.6947852e-001  8.2579382e-001  8.5345836e-002  1.1260051e-001  2.1125765e+001  1.6996392e+000  1.4680626e-001  7.5370217e-002  5.4895169e-001  1.0239777e-001  1.1680656e-002  7.0614368e-002  3.0790407e+001  1.5314924e+000  2.7554006e-001  1.1927584e-001  4.2615928e-002  2.4956493e-001  2.2284164e-001  6.8789380e-002  3.4733864e-002  9.1672202e-002  3.6278696e+001  2.8606996e-001  3.7704675e-001  3.7767128e-001  2.7223875e-002  1.1091248e-001  1.0000000e+000
  2.2809760e+001  3.1022662e+000  1.3326632e+001  4.4252827e-001  1.0318435e+000  1.9577056e-001  1.5072442e+001  7.6764947e-001  2.3514224e-001  4.5264880e-001  8.8967484e-002  1.0406052e-001  2.1181565e+001  1.4200765e+000  2.3297817e-001  8.4643936e-002  6.1641942e-001  3.8187704e-002  4.8895715e-002  6.9637621e-002  3.1075568e+001  1.2373925e+000  4.1572133e-001  1.3649253e-001  5.3016580e-002  3.6510623e-001  1.3832723e-001  1.1341820e-001  3.3021120e-002  9.5363659e-002  3.6625911e+001  1.5595249e-001  4.7986705e-001  3.3166332e-001  4.8475104e-002  1.0794033e-001  1.0000000e+000
  2.2780682e+001  3.0813228e+000  1.3234791e+001  6.2349676e-001  8.9992305e-001  1.9086525e-001  1.4921181e+001  6.5784649e-001  2.9925721e-001  2.3199386e-001  2.4581821e-002  1.2986733e-001  2.1078846e+001  1.2510468e+000  2.5786109e-001  1.1234800e-001  5.1633529e-001  1.6435623e-001  3.6889876e-002  6.2837151e-002  3.1125453e+001  9.9646289e-001  5.9409577e-001  1.0653462e-001  4.6163714e-002  4.0509920e-001  2.8529317e-001  8.0856805e-002  3.4450855e-002  9.4574228e-002  3.6875534e+001  6.3711892e-002  8.4259266e-001  3.3265528e-001  3.6260471e-002  1.0518996e-001  1.0000000e+000
  2.2805372e+001  3.0919129e+000  1.3242774e+001  6.2795340e-001  9.6822227e-001  1.9900234e-001  1.4927116e+001  6.8984637e-001  3.4223848e-001  2.0359018e-001  6.9030331e-002  9.4279943e-002  2.1051841e+001  1.1992393e+000  2.6951586e-001  9.1144045e-002  6.5259042e-001  9.5773370e-002  1.8687672e-002  7.8453102e-002  3.1139178e+001  9.2710019e-001  6.9285343e-001  1.0153369e-001  4.0179528e-002  5.1500161e-001  1.7566783e-001  6.1577604e-002  4.1476188e-002  9.8035423e-002  3.6948482e+001  7.6939459e-002  1.0428428e+000  3.2769815e-001  4.1435458e-002  1.1378217e-001  1.0000000e+000
